stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
3200871,57948,Davignon / Fountain,45.485595,-73.795656,http://m.stm.info/fr/horaires/arrets/57948/bus,0,,1
3200873,57949,Davignon / Fountain,45.48566,-73.795919,http://m.stm.info/fr/horaires/arrets/57949/bus,0,,1
3200882,57950,Sunshine / Iroquois,45.499897,-73.793864,http://m.stm.info/fr/horaires/arrets/57950/bus,0,,1
3200902,57951,Brunswick / Davignon,45.4845,-73.793441,http://m.stm.info/fr/horaires/arrets/57951/bus,0,,1
3200905,57952,Brunswick / Davignon,45.48462,-73.792662,http://m.stm.info/fr/horaires/arrets/57952/bus,0,,1
3200907,57953,Davignon / Brunswick,45.484098,-73.79429,http://m.stm.info/fr/horaires/arrets/57953/bus,0,,1
3200914,57954,Sunshine / Burke,45.499848,-73.793323,http://m.stm.info/fr/horaires/arrets/57954/bus,0,,1
3200921,57955,Deacon / Brunswick,45.485166,-73.790444,http://m.stm.info/fr/horaires/arrets/57955/bus,0,,1
3200922,57956,Brunswick / Deacon,45.485744,-73.790814,http://m.stm.info/fr/horaires/arrets/57956/bus,0,,1
3200924,57957,Brunswick / Deacon,45.485403,-73.791078,http://m.stm.info/fr/horaires/arrets/57957/bus,0,,1
3200925,57958,Brunswick / Deacon,45.485736,-73.790467,http://m.stm.info/fr/horaires/arrets/57958/bus,0,,1
3200932,57959,Spring Garden / Sunshine,45.49975,-73.79064,http://m.stm.info/fr/horaires/arrets/57959/bus,0,,1
3200936,57960,Spring Garden / Sunshine,45.499916,-73.79042,http://m.stm.info/fr/horaires/arrets/57960/bus,0,,1
3200944,57961,Spring Garden / Hyman,45.495563,-73.790364,http://m.stm.info/fr/horaires/arrets/57961/bus,0,,1
3200953,57962,Spring Garden / Kingsley,45.49362,-73.789581,http://m.stm.info/fr/horaires/arrets/57962/bus,0,,1
3200954,57963,Spring Garden / Kingsley,45.49342,-73.789381,http://m.stm.info/fr/horaires/arrets/57963/bus,0,,1
3200962,57964,Hyman / Maisonneuve,45.495947,-73.789382,http://m.stm.info/fr/horaires/arrets/57964/bus,0,,1
3200973,57965,Spring Garden / Stonecrest,45.49161,-73.78919,http://m.stm.info/fr/horaires/arrets/57965/bus,0,,1
3200974,57966,Spring Garden / Stonecrest,45.491449,-73.788956,http://m.stm.info/fr/horaires/arrets/57966/bus,0,,1
3200982,57967,Spring Garden / Andras,45.501496,-73.788751,http://m.stm.info/fr/horaires/arrets/57967/bus,0,,1
3200984,57968,Spring Garden / Andras,45.501257,-73.788928,http://m.stm.info/fr/horaires/arrets/57968/bus,0,,1
3200993,57969,Spring Garden / Fabre,45.4893,-73.788499,http://m.stm.info/fr/horaires/arrets/57969/bus,0,,1
3200994,57970,Spring Garden / Fabre,45.489091,-73.788325,http://m.stm.info/fr/horaires/arrets/57970/bus,0,,1
3201003,57971,Spring Garden / Brunswick,45.487074,-73.78877,http://m.stm.info/fr/horaires/arrets/57971/bus,0,,1
3201004,57972,Brunswick / Spring Garden,45.486461,-73.788932,http://m.stm.info/fr/horaires/arrets/57972/bus,0,,1
3201040,57975,Saint-Régis / No 2000,45.486016,-73.785692,http://m.stm.info/fr/horaires/arrets/57975/bus,0,,1
3201053,57976,Hyman / Sunnybrooke,45.49749,-73.786006,http://m.stm.info/fr/horaires/arrets/57976/bus,0,,1
3201074,57978,De Salaberry / Sommerset,45.465954,-73.849225,http://m.stm.info/fr/horaires/arrets/57978/bus,0,,1
3201082,57979,De Salaberry / Walworth,45.46736,-73.84654,http://m.stm.info/fr/horaires/arrets/57979/bus,0,,1
3201097,57980,De Salaberry / Hastings,45.473046,-73.835872,http://m.stm.info/fr/horaires/arrets/57980/bus,0,,1
3201101,57981,Saint-Jean / Blue Haven,45.471206,-73.832665,http://m.stm.info/fr/horaires/arrets/57981/bus,0,,1
3201118,57982,Tecumseh / de Salaberry,45.480994,-73.818406,http://m.stm.info/fr/horaires/arrets/57982/bus,0,,1
3201121,57983,Davignon / Thornton,45.485103,-73.794509,http://m.stm.info/fr/horaires/arrets/57983/bus,0,,1
3201128,57984,Davignon / Thornton,45.485064,-73.794842,http://m.stm.info/fr/horaires/arrets/57984/bus,0,,1
3201136,57985,Tecumseh / Brunswick,45.476046,-73.813541,http://m.stm.info/fr/horaires/arrets/57985/bus,0,,1
3201172,57986,Roger-Pilon / Tecumseh,45.487427,-73.830226,http://m.stm.info/fr/horaires/arrets/57986/bus,0,,1
3201188,57987,Baffin / Roger-Pilon,45.485292,-73.833432,http://m.stm.info/fr/horaires/arrets/57987/bus,0,,1
3201197,57988,Blue Haven / des Cèdres,45.471964,-73.832171,http://m.stm.info/fr/horaires/arrets/57988/bus,0,,1
3201202,57989,Anselme-Lavigne / France,45.496584,-73.830129,http://m.stm.info/fr/horaires/arrets/57989/bus,0,,1
3201217,57990,Saint-Régis / Séville,45.487847,-73.782214,http://m.stm.info/fr/horaires/arrets/57990/bus,0,,1
3201229,57991,Saint-Régis / No 2000,45.486225,-73.785564,http://m.stm.info/fr/horaires/arrets/57991/bus,0,,1
3201232,57992,Saint-Régis / Deacon,45.484355,-73.789424,http://m.stm.info/fr/horaires/arrets/57992/bus,0,,1
3201253,57993,Fredmir / Greenwood,45.498397,-73.835632,http://m.stm.info/fr/horaires/arrets/57993/bus,0,,2
3201271,57994,Saint-Jean / Ernest,45.484537,-73.846114,http://m.stm.info/fr/horaires/arrets/57994/bus,0,,1
3201294,57995,Brunswick / Montrose,45.476732,-73.811388,http://m.stm.info/fr/horaires/arrets/57995/bus,0,,1
3201302,57996,Brunswick / Montrose,45.476999,-73.811311,http://m.stm.info/fr/horaires/arrets/57996/bus,0,,1
3201323,57997,Saint-Jean / Jolicoeur,45.486992,-73.848904,http://m.stm.info/fr/horaires/arrets/57997/bus,0,,1
3201354,60416,Hyman / Woodside,45.498494,-73.783568,http://m.stm.info/fr/horaires/arrets/60416/bus,0,,1
3201369,60419,Gare Sunnybrooke,45.502461,-73.782887,http://m.stm.info/fr/horaires/arrets/60419/bus,0,,1
3201372,60420,Cérès / Sunnybrooke,45.502364,-73.786943,http://m.stm.info/fr/horaires/arrets/60420/bus,0,,1
3201381,60421,Sunnybrooke / Cérès,45.502108,-73.787224,http://m.stm.info/fr/horaires/arrets/60421/bus,0,,1
3201390,60422,Gare Sunnybrooke,45.502325,-73.782881,http://m.stm.info/fr/horaires/arrets/60422/bus,0,,1
3201402,60424,Hyman / Woodside,45.498689,-73.783469,http://m.stm.info/fr/horaires/arrets/60424/bus,0,,1
3201414,60445,Hyman / Sunnybrooke,45.497579,-73.785507,http://m.stm.info/fr/horaires/arrets/60445/bus,0,,1
3201442,61127,de Salaberry / Tecumseh,45.481471,-73.818542,http://m.stm.info/fr/horaires/arrets/61127/bus,0,,1
3201452,61128,de Salaberry / Frontenac,45.479159,-73.823859,http://m.stm.info/fr/horaires/arrets/61128/bus,0,,2
3201462,61129,de Salaberry / Blue Haven,45.476344,-73.829431,http://m.stm.info/fr/horaires/arrets/61129/bus,0,,1
3201472,61130,de Salaberry / Hurteau,45.474164,-73.833745,http://m.stm.info/fr/horaires/arrets/61130/bus,0,,1
3201487,61131,de Salaberry / Barcelone,45.48683,-73.800761,http://m.stm.info/fr/horaires/arrets/61131/bus,0,,2
3201495,61132,de Salaberry / Saint-Jean,45.473519,-73.834444,http://m.stm.info/fr/horaires/arrets/61132/bus,0,,1
3201504,61133,de Salaberry / Blue Haven,45.47608,-73.829711,http://m.stm.info/fr/horaires/arrets/61133/bus,0,,2
3201514,61134,de Salaberry / Frontenac,45.478951,-73.824025,http://m.stm.info/fr/horaires/arrets/61134/bus,0,,2
3201524,61135,de Salaberry / Tecumseh,45.481256,-73.818834,http://m.stm.info/fr/horaires/arrets/61135/bus,0,,2
3201534,61136,de Salaberry / Madrid,45.485125,-73.803659,http://m.stm.info/fr/horaires/arrets/61136/bus,0,,1
3201544,61137,de Salaberry / des Sources,45.486748,-73.800383,http://m.stm.info/fr/horaires/arrets/61137/bus,0,,2
3201554,61138,Hyman / Sunshine,45.491014,-73.800681,http://m.stm.info/fr/horaires/arrets/61138/bus,0,,2
3201564,61139,Hyman / Davignon,45.492872,-73.796064,http://m.stm.info/fr/horaires/arrets/61139/bus,0,,2
3201574,61141,Hyman / Forest,45.494974,-73.793652,http://m.stm.info/fr/horaires/arrets/61141/bus,0,,2
3201584,61142,Hyman / Maisonneuve,45.495711,-73.789807,http://m.stm.info/fr/horaires/arrets/61142/bus,0,,2
3201593,61145,Sunnybrooke / Cérès,45.502661,-73.787246,http://m.stm.info/fr/horaires/arrets/61145/bus,0,,1
3201622,61148,Hyman / Forest,45.495211,-73.793461,http://m.stm.info/fr/horaires/arrets/61148/bus,0,,1
3201632,61149,Hyman / Davignon,45.493188,-73.795903,http://m.stm.info/fr/horaires/arrets/61149/bus,0,,1
3201657,61150,Hyman / Sunshine,45.491057,-73.801008,http://m.stm.info/fr/horaires/arrets/61150/bus,0,,2
3201663,61232,Lake / face au Centre civique,45.485357,-73.806738,http://m.stm.info/fr/horaires/arrets/61232/bus,0,,1
3300011,57998,11e Avenue / 11e Rue,45.505051,-73.802651,http://m.stm.info/fr/horaires/arrets/57998/bus,0,,1
3300061,57999,des Sources / 9e Rue,45.500104,-73.81328,http://m.stm.info/fr/horaires/arrets/57999/bus,0,,1
3300071,58000,des Sources / 14e Rue,45.498264,-73.81149,http://m.stm.info/fr/horaires/arrets/58000/bus,0,,1
3300073,58001,des Sources / 14e Rue,45.498321,-73.811974,http://m.stm.info/fr/horaires/arrets/58001/bus,0,,1
3300075,58002,14e Rue / 19e Avenue,45.498543,-73.811072,http://m.stm.info/fr/horaires/arrets/58002/bus,0,,1
3300082,58003,Gouin / 4e Avenue,45.510895,-73.810692,http://m.stm.info/fr/horaires/arrets/58003/bus,0,,1
3300084,58004,Gouin / 4e Avenue,45.510753,-73.811024,http://m.stm.info/fr/horaires/arrets/58004/bus,0,,1
3300104,58005,14e Rue / 18e Avenue,45.499444,-73.809183,http://m.stm.info/fr/horaires/arrets/58005/bus,0,,1
3300107,58006,14e Rue / des Sources,45.498508,-73.811365,http://m.stm.info/fr/horaires/arrets/58006/bus,0,,1
3300112,58007,14e Rue / 17e Avenue,45.499884,-73.808482,http://m.stm.info/fr/horaires/arrets/58007/bus,0,,1
3300142,58008,14e Rue / 15e Avenue,45.500841,-73.806483,http://m.stm.info/fr/horaires/arrets/58008/bus,0,,1
3300144,58009,14e Rue / 15e Avenue,45.500432,-73.807108,http://m.stm.info/fr/horaires/arrets/58009/bus,0,,1
3300203,58010,14e Rue / 11e Avenue,45.503164,-73.801623,http://m.stm.info/fr/horaires/arrets/58010/bus,0,,1
3300206,58011,11e Avenue / 14e Rue,45.503686,-73.801332,http://m.stm.info/fr/horaires/arrets/58011/bus,0,,1
3300212,58012,Gouin / 2e Rue,45.508648,-73.799678,http://m.stm.info/fr/horaires/arrets/58012/bus,0,,1
3300224,58013,Gouin / 6e Avenue,45.510342,-73.816886,http://m.stm.info/fr/horaires/arrets/58013/bus,0,,1
3300234,58014,Gouin / The Boulevard,45.510436,-73.804655,http://m.stm.info/fr/horaires/arrets/58014/bus,0,,1
3300244,58015,Gouin / 2e Rue,45.508643,-73.800057,http://m.stm.info/fr/horaires/arrets/58015/bus,0,,1
3300254,58016,Gouin / 1re Rue,45.506651,-73.794516,http://m.stm.info/fr/horaires/arrets/58016/bus,0,,1
3300262,58017,Gouin / 1re Rue,45.506934,-73.79504,http://m.stm.info/fr/horaires/arrets/58017/bus,0,,1
3300304,58018,Gouin / 2e Avenue,45.510826,-73.807819,http://m.stm.info/fr/horaires/arrets/58018/bus,0,,1
3300307,58019,Gouin / 3e Avenue,45.510947,-73.808435,http://m.stm.info/fr/horaires/arrets/58019/bus,0,,1
3300362,58020,Gouin / 8e Avenue,45.510317,-73.817438,http://m.stm.info/fr/horaires/arrets/58020/bus,0,,1
3300370,58021,Gare Roxboro-Pierrefonds,45.510097,-73.812843,http://m.stm.info/fr/horaires/arrets/58021/bus,0,,1
3300371,58022,Centre-Commercial / 4e Avenue,45.508813,-73.806028,http://m.stm.info/fr/horaires/arrets/58022/bus,0,,1
3300373,58023,Centre-Commercial / 4e Avenue,45.509286,-73.806511,http://m.stm.info/fr/horaires/arrets/58023/bus,0,,1
3300382,58024,Gouin / 5e Avenue,45.510834,-73.815633,http://m.stm.info/fr/horaires/arrets/58024/bus,0,,1
3300400,58025,14e Rue / 13e Avenue,45.502307,-73.803193,http://m.stm.info/fr/horaires/arrets/58025/bus,0,,1
3300402,58026,14e Rue / 13e Avenue,45.502478,-73.803058,http://m.stm.info/fr/horaires/arrets/58026/bus,0,,1
3300410,58027,11e Avenue / 9e Rue,45.506323,-73.803878,http://m.stm.info/fr/horaires/arrets/58027/bus,0,,1
3300413,58028,11e Avenue / 9e Rue,45.506441,-73.804143,http://m.stm.info/fr/horaires/arrets/58028/bus,0,,1
3300420,58029,11e Avenue / 11e Rue,45.505243,-73.802986,http://m.stm.info/fr/horaires/arrets/58029/bus,0,,1
3300440,58030,Gare Roxboro-Pierrefonds,45.509879,-73.811908,http://m.stm.info/fr/horaires/arrets/58030/bus,0,,1
3300450,58031,Gare Roxboro-Pierrefonds,45.509928,-73.812129,http://m.stm.info/fr/horaires/arrets/58031/bus,0,,1
3300460,58032,Gare Roxboro-Pierrefonds,45.509976,-73.812347,http://m.stm.info/fr/horaires/arrets/58032/bus,0,,1
3300470,58033,Gare Roxboro-Pierrefonds,45.510042,-73.812596,http://m.stm.info/fr/horaires/arrets/58033/bus,0,,1
3400040,58034,Chèvremont / No 3250,45.495353,-73.873921,http://m.stm.info/fr/horaires/arrets/58034/bus,0,,1
3400054,58035,Chèvremont / du Triolet,45.502951,-73.865694,http://m.stm.info/fr/horaires/arrets/58035/bus,0,,1
3400064,58036,du Triolet / Cherrier,45.502219,-73.864021,http://m.stm.info/fr/horaires/arrets/58036/bus,0,,1
3400072,58037,Cherrier / Denis,45.494822,-73.865358,http://m.stm.info/fr/horaires/arrets/58037/bus,0,,2
3400081,58038,de l'Église / Chèvremont,45.489956,-73.883089,http://m.stm.info/fr/horaires/arrets/58038/bus,0,,1
3400082,58039,Chèvremont / de l'Église,45.490364,-73.882799,http://m.stm.info/fr/horaires/arrets/58039/bus,0,,2
3400092,58040,Chèvremont / de Tonty,45.491071,-73.88156,http://m.stm.info/fr/horaires/arrets/58040/bus,0,,2
3400094,58041,Chèvremont / de Tonty,45.490803,-73.88174,http://m.stm.info/fr/horaires/arrets/58041/bus,0,,1
3400102,58042,Chèvremont / Ouimet,45.491702,-73.88046,http://m.stm.info/fr/horaires/arrets/58042/bus,0,,2
3400104,58043,Chèvremont / Ouimet,45.491469,-73.880567,http://m.stm.info/fr/horaires/arrets/58043/bus,0,,1
3400122,58044,Chèvremont / Lacombe,45.49257,-73.878943,http://m.stm.info/fr/horaires/arrets/58044/bus,0,,2
3400132,58045,Cherrier / de l'Église,45.486531,-73.878843,http://m.stm.info/fr/horaires/arrets/58045/bus,0,,1
3400133,58046,de l'Église / Cherrier,45.486492,-73.87914,http://m.stm.info/fr/horaires/arrets/58046/bus,0,,2
3400142,58047,Cherrier / Saint-Charles,45.487678,-73.877213,http://m.stm.info/fr/horaires/arrets/58047/bus,0,,1
3400154,58048,Cherrier / Dollard,45.487724,-73.876989,http://m.stm.info/fr/horaires/arrets/58048/bus,0,,1
3400164,58049,Chèvremont / Jacques-Bizard,45.494198,-73.875805,http://m.stm.info/fr/horaires/arrets/58049/bus,0,,1
3400167,58050,Chèvremont / Jacques-Bizard,45.493459,-73.877576,http://m.stm.info/fr/horaires/arrets/58050/bus,0,,2
3400174,58051,Chèvremont / Jules-Janvril,45.496784,-73.872569,http://m.stm.info/fr/horaires/arrets/58051/bus,0,,1
3400184,58052,Chèvremont / Beaulieu,45.499514,-73.870588,http://m.stm.info/fr/horaires/arrets/58052/bus,0,,1
3400194,58053,Chèvremont / Joncaire,45.500628,-73.869024,http://m.stm.info/fr/horaires/arrets/58053/bus,0,,1
3400202,58054,Cherrier / Jacques-Bizard,45.490729,-73.871365,http://m.stm.info/fr/horaires/arrets/58054/bus,0,,2
3400204,58055,Cherrier / Lachapelle,45.489941,-73.872368,http://m.stm.info/fr/horaires/arrets/58055/bus,0,,1
3400207,58056,Cherrier / Lachapelle,45.48994,-73.872789,http://m.stm.info/fr/horaires/arrets/58056/bus,0,,1
3400212,58057,Cherrier / Pierre-Boileau,45.492022,-73.869299,http://m.stm.info/fr/horaires/arrets/58057/bus,0,,1
3400224,58058,Chèvremont / Saint-Malo,45.501548,-73.867537,http://m.stm.info/fr/horaires/arrets/58058/bus,0,,1
3400232,58059,Cherrier / Poudrette,45.493266,-73.867319,http://m.stm.info/fr/horaires/arrets/58059/bus,0,,2
3400242,58060,Cherrier / Léon-Brisebois,45.496901,-73.863297,http://m.stm.info/fr/horaires/arrets/58060/bus,0,,2
3400252,58061,Cherrier / Pierre-Foretier,45.497782,-73.862942,http://m.stm.info/fr/horaires/arrets/58061/bus,0,,2
3400262,58062,Cherrier / des Prés,45.48873,-73.875732,http://m.stm.info/fr/horaires/arrets/58062/bus,0,,1
3400264,58063,Cherrier / des Prés,45.488491,-73.875917,http://m.stm.info/fr/horaires/arrets/58063/bus,0,,1
3400274,58064,Chèvremont / Aimé-Lecavalier,45.492765,-73.878302,http://m.stm.info/fr/horaires/arrets/58064/bus,0,,1
3400289,58065,École Jacques-Bizard (de l'Église / No 515),45.488677,-73.881553,http://m.stm.info/fr/horaires/arrets/58065/bus,0,,1
3400290,58066,Centre socioculturel (de l'Église / No 490),45.488332,-73.881275,http://m.stm.info/fr/horaires/arrets/58066/bus,0,,1
3500022,58067,Gouin / Lavigne,45.47461,-73.874397,http://m.stm.info/fr/horaires/arrets/58067/bus,0,,1
3500024,58068,Gouin / Lavigne,45.474417,-73.8743,http://m.stm.info/fr/horaires/arrets/58068/bus,0,,1
3500042,58069,de Pierrefonds / Richelieu,45.472958,-73.872711,http://m.stm.info/fr/horaires/arrets/58069/bus,0,,1
3500052,58070,Gouin / Saint-Joseph,45.482,-73.869571,http://m.stm.info/fr/horaires/arrets/58070/bus,0,,2
3500055,58071,Gouin / Saint-Joseph,45.481817,-73.869589,http://m.stm.info/fr/horaires/arrets/58071/bus,0,,1
3500064,58072,Gouin / de Jouvence,45.473111,-73.874675,http://m.stm.info/fr/horaires/arrets/58072/bus,0,,1
3500070,58073,Gouin / No 16056,45.479899,-73.871499,http://m.stm.info/fr/horaires/arrets/58073/bus,0,,1
3500072,58074,Gouin / de la Caserne,45.480598,-73.870277,http://m.stm.info/fr/horaires/arrets/58074/bus,0,,1
3500084,58075,de Pierrefonds / Richelieu,45.472574,-73.872618,http://m.stm.info/fr/horaires/arrets/58075/bus,0,,1
3500090,58076,Gouin / No 16407,45.476382,-73.874224,http://m.stm.info/fr/horaires/arrets/58076/bus,0,,1
3500109,58077,Gouin / No 16407,45.476403,-73.874324,http://m.stm.info/fr/horaires/arrets/58077/bus,0,,1
3500114,58078,Cégep Gérald-Godin (Gouin / Du Pont),45.483164,-73.86752,http://m.stm.info/fr/horaires/arrets/58078/bus,0,,1
3500120,58079,Gouin / No 16180,45.478301,-73.873319,http://m.stm.info/fr/horaires/arrets/58079/bus,0,,1
3500130,58080,Gouin / No 15905,45.480676,-73.870103,http://m.stm.info/fr/horaires/arrets/58080/bus,0,,1
3500162,58081,Cégep Gérald-Godin,45.483148,-73.867095,http://m.stm.info/fr/horaires/arrets/58081/bus,0,,1
3500192,58082,Gouin / Laframboise,45.48479,-73.865451,http://m.stm.info/fr/horaires/arrets/58082/bus,0,,1
3600004,58083,de Pierrefonds / Nanterre,45.464566,-73.881513,http://m.stm.info/fr/horaires/arrets/58083/bus,0,,1
3600009,58085,Gouin / du Cap-Saint-Jacques,45.461279,-73.919755,http://m.stm.info/fr/horaires/arrets/58085/bus,0,,2
3600053,58086,Place Riviera,45.516406,-73.829715,http://m.stm.info/fr/horaires/arrets/58086/bus,0,,1
3600222,58087,Gouin / Coursol,45.465528,-73.890486,http://m.stm.info/fr/horaires/arrets/58087/bus,0,,2
3600224,58088,Gouin / Coursol,45.46538,-73.890604,http://m.stm.info/fr/horaires/arrets/58088/bus,0,,2
3600232,58089,de Pierrefonds / Nanterre,45.465009,-73.88122,http://m.stm.info/fr/horaires/arrets/58089/bus,0,,1
3600242,58090,de Pierrefonds / Louis-Fréchette,45.467222,-73.878051,http://m.stm.info/fr/horaires/arrets/58090/bus,0,,1
3600251,58091,Saint-Charles / Gouin,45.471273,-73.877208,http://m.stm.info/fr/horaires/arrets/58091/bus,0,,1
3600258,58092,Saint-Charles / Gouin,45.470986,-73.87744,http://m.stm.info/fr/horaires/arrets/58092/bus,0,,1
3600262,58093,de Pierrefonds / Saint-Charles,45.469041,-73.875436,http://m.stm.info/fr/horaires/arrets/58093/bus,0,,1
3600263,58094,Saint-Charles / de Pierrefonds,45.468889,-73.875784,http://m.stm.info/fr/horaires/arrets/58094/bus,0,,1
3600264,58095,de Pierrefonds / Saint-Charles,45.468542,-73.875811,http://m.stm.info/fr/horaires/arrets/58095/bus,0,,1
3600265,58096,de Pierrefonds / Saint-Charles,45.469178,-73.874908,http://m.stm.info/fr/horaires/arrets/58096/bus,0,,1
3600266,58097,Saint-Charles / de Pierrefonds,45.46925,-73.875746,http://m.stm.info/fr/horaires/arrets/58097/bus,0,,1
3600268,58098,Saint-Charles / Claude,45.467875,-73.875081,http://m.stm.info/fr/horaires/arrets/58098/bus,0,,1
3600277,58099,Gouin / Sainte-Anne,45.478782,-73.873164,http://m.stm.info/fr/horaires/arrets/58099/bus,0,,1
3600291,58100,Henri-Daoust / Antoine-Faucon,45.457119,-73.872819,http://m.stm.info/fr/horaires/arrets/58100/bus,0,,1
3600301,58101,Saint-Charles / Duval,45.465522,-73.87297,http://m.stm.info/fr/horaires/arrets/58101/bus,0,,1
3600303,58102,Saint-Charles / Saint-Denis,45.465759,-73.873524,http://m.stm.info/fr/horaires/arrets/58102/bus,0,,1
3600312,58103,de Pierrefonds / Sainte-Anne,45.476317,-73.870843,http://m.stm.info/fr/horaires/arrets/58103/bus,0,,1
3600313,58104,Sainte-Anne / de Pierrefonds,45.476099,-73.871169,http://m.stm.info/fr/horaires/arrets/58104/bus,0,,1
3600322,58105,Antoine-Faucon / Biroleau,45.458318,-73.870607,http://m.stm.info/fr/horaires/arrets/58105/bus,0,,1
3600324,58106,Antoine-Faucon / Biroleau,45.458125,-73.870738,http://m.stm.info/fr/horaires/arrets/58106/bus,0,,1
3600333,58107,Saint-Charles / Maher,45.462298,-73.869232,http://m.stm.info/fr/horaires/arrets/58107/bus,0,,1
3600341,58108,Saint-Charles / Oakwood,45.462188,-73.868396,http://m.stm.info/fr/horaires/arrets/58108/bus,0,,1
3600352,58109,Gouin / Paiement,45.48351,-73.867308,http://m.stm.info/fr/horaires/arrets/58109/bus,0,,1
3600355,58110,Gouin / Paiement,45.483658,-73.866985,http://m.stm.info/fr/horaires/arrets/58110/bus,0,,1
